ID,xicStart,xicEnd,feature,corrMax,ionCount,chargeOrder,maxIsotopeCount,rt,mwMonoisotopic,theo_mwMonoisotopic,inferredStructure,maxIntensity
2356,25.2443516666667,25.372495,2356,0.999089929236679,8,1,2,25.3092189732396,444.215318748074,,,9259
2357,25.2731666666667,25.3539966666667,2357,0.934051050664816,5,1,2,25.3056885281608,740.188463279324,,,3864
2358,25.290995,25.3278283333333,2358,0.98750795272145,3,1,2,25.3040257272895,532.182481834011,,,2892
2359,25.28136,25.372495,2359,0.993652770985556,4,1,2,25.3318187593515,435.871690818386,,,5198
2360,25.2543283333333,25.28136,2360,0.98604090798738,3,1,2,25.265953646501,578.116685935574,,,3425
2361,25.2638283333333,25.3361883333333,2361,0.999661830456507,7,1,2,25.3036180780275,381.272264548855,,,2554
2362,25.2543283333333,25.318495,2362,0.997853314165885,3,1,2,25.2831110683832,418.199174949246,,,2113
2363,25.2543283333333,25.4093216666667,2363,0.999972766785244,10,1,2,25.3421713608501,420.212083884793,,,2512
2364,25.318495,26.04483,2364,0.99947266785957,74,1,2,25.6824608827953,375.334581443386,,,17956
2365,25.3361883333333,26.36435,2365,0.986785500963979,52,1,2,25.9049147938356,389.190660544949,,,7139
2366,25.3278283333333,25.6203283333333,2366,0.999124635138826,20,1,2,25.4840888419664,471.250017234402,,,3797
2367,25.318495,25.3631633333333,2367,0.998787296485071,3,1,2,25.3371241339621,448.090776511746,,,2372
2368,25.3278283333333,25.493175,2368,0.99970562326472,19,1,2,25.4115830699178,494.204576560574,,,27860
2369,25.3443583333333,25.4643283333333,2369,0.999975050715646,14,1,2,25.4032853940183,557.341295310574,,,30282
2370,25.3361883333333,26.2461633333333,2370,0.988280122773404,45,1,3,25.8054090273109,537.153275681668,,,6957
2371,25.3443583333333,25.4453316666667,2371,0.979616561005454,5,1,2,25.3947101099041,578.116869041043,,,3591
2372,25.3631633333333,25.5028283333333,2372,0.999271641758875,14,1,2,25.4204951870344,564.246507712917,,,7478
2373,25.3278283333333,25.8851633333333,2373,0.999604058914514,57,1,2,25.6162521147998,515.366869041042,,,10992
2374,25.3631633333333,25.5496616666667,2374,0.999999986899218,19,1,2,25.4436001614319,417.199907371121,,,22252
2375,25.372495,25.4371616666667,2375,0.999156079082204,8,1,2,25.4044718598696,540.31450087698,,,10651
2376,25.3818283333333,25.4186616666667,2376,0.99972134848717,4,1,2,25.3997385423859,522.303819724636,,,3615
2377,25.3993283333333,25.5306666666667,2377,0.999951646967215,13,1,2,25.4596207260991,430.12651259573,,,6504
2378,25.4093216666667,25.540495,2378,0.99734866220422,14,1,2,25.4741520382752,454.124162742214,,,4588
2379,25.3631633333333,34.06833,2379,0.995042562981963,1600,1,2,31.1024433806654,394.381486960964,,,30886
2380,25.4186616666667,29.5216733333333,2380,0.994382293206435,397,1,2,27.4668770029935,458.194139548855,,,6485
2381,25.4186616666667,25.473995,2381,0.999271600878162,4,1,2,25.4385747997929,421.249620505886,,,4344
2382,25.3993283333333,25.5028283333333,2382,0.999987454246196,6,1,2,25.4471719142807,381.271837302761,,,2897
2383,25.427995,25.493175,2383,0.989707805762719,7,1,2,25.4605199845896,470.118486472683,,,3912
2384,25.427995,25.839535,2384,0.990667546238014,26,1,3,25.6225895740792,521.124222947293,,,2659
2385,25.4453316666667,25.5028283333333,2385,0.981681026342186,4,1,2,25.4672264565793,448.090013572292,,,2649
2386,25.454495,25.473995,2386,0.994776532515156,3,1,2,25.4651921267204,628.43266493948,,,4661
2387,25.4093216666667,25.9411616666667,2387,0.998917076486579,37,1,2,25.7011352744614,460.210405417996,,,3271
2388,25.4453316666667,25.5496616666667,2388,0.995535692369332,9,1,2,25.4896891393592,402.222856589871,,,2294
2389,25.454495,26.8833283333333,2389,0.998866918783072,96,1,2,26.1783854359528,420.212663718777,,,3327
2390,25.4453316666667,25.5213283333333,2390,0.978623938824658,4,1,2,25.4877928941882,685.19487197073,,,2890
2391,25.4453316666667,29.6053283333333,2391,0.999563553111964,510,1,2,27.6566316249063,444.215135642605,,,13230
2392,25.4839966666667,26.3993283333333,2392,0.999999549185258,48,1,2,25.9674034902545,522.106248923855,,,3268
2393,25.4839966666667,25.5496616666667,2393,0.984559732036593,4,2,2,25.5227921458115,898.74277128521,,,3295
2394,25.4839966666667,26.970995,2394,0.995901268427591,145,1,2,26.2477753224649,456.178209373074,,,3477
2395,25.4839966666667,25.7491616666667,2395,0.994893389686878,11,1,3,25.6191221496489,611.172135544949,,,5670
2396,25.5121616666667,25.5933533333333,2396,0.997336029133432,5,1,2,25.5505715511108,594.410509177761,,,3256
2397,25.5306666666667,25.693,2397,0.995267176290343,12,1,2,25.5912549175071,418.162767478542,,,6056
2398,25.5496616666667,25.62983,2398,0.997925090428736,7,1,2,25.5858468675844,450.187517234402,,,2269
2399,25.540495,25.6203283333333,2399,0.994475591151787,6,1,2,25.5715979195255,421.249345847683,,,4019
2400,25.5496616666667,25.6016916666667,2400,0.941260449398516,3,1,2,25.5700612948077,740.189073630886,,,3470
2401,25.55802,25.7118283333333,2401,0.997036849636213,9,1,2,25.6252287471575,668.167711326199,,,3091
2402,25.55802,26.1463283333333,2402,0.999124154698582,57,1,2,25.796554364097,416.147295066433,,,46115
2403,25.5660333333333,25.610995,2403,0.998862424597494,3,1,2,25.5851052487406,381.272661277371,,,2460
2404,25.584995,26.1556616666667,2404,0.966409678546506,33,1,2,25.8634538499866,538.150834275418,,,2634
2405,25.610995,25.7399966666667,2405,0.999806734315082,8,1,2,25.6814641324645,402.167284080105,,,2766
2406,25.62983,25.8851633333333,2406,0.998555956441831,27,1,2,25.7890558038215,438.129045554714,,,41003
2407,25.610995,25.7491616666667,2407,0.999941771568453,5,1,2,25.6764731157545,435.871660300808,,,5124
2408,25.6203283333333,25.7213283333333,2408,0.997998687360404,7,1,2,25.676362354136,454.123247214871,,,2857
2409,25.6388283333333,25.693,2409,0.998204494593198,5,1,2,25.6644604722979,434.191606589871,,,2223
2410,25.6388283333333,25.702495,2410,0.942994441609334,5,1,2,25.6705536375647,612.169694138699,,,2124
2411,25.6016916666667,25.66583,2411,0.999440252397771,4,1,2,25.639205131022,476.816087791043,,,2836
2412,25.66583,25.813495,2412,0.997747414590769,8,1,2,25.752908505699,462.226091453152,,,3223
2413,25.693,25.813495,2413,0.997625399522956,6,1,2,25.7511664104957,578.116502830105,,,3279
2414,25.66583,25.758495,2414,0.999614057607303,4,1,2,25.7073193631782,457.269304343777,,,2912
2415,25.7213283333333,26.1556616666667,2415,0.999940016295306,20,1,2,25.9525316590834,381.272234031277,,,3307
2416,25.7306616666667,25.7491616666667,2416,0.999987600234396,3,1,2,25.7403392017398,476.815660544949,,,2328
2417,25.7399966666667,25.839535,2417,0.999987445610509,12,1,2,25.7896520839046,433.173265525418,,,9783
2418,25.7213283333333,25.9891616666667,2418,0.941345443903292,19,1,2,25.8418831231102,388.243150779324,,,3101
2419,25.7491616666667,25.8948283333333,2419,0.999994018982168,12,1,2,25.8213059402537,575.388414451199,,,12182
2420,25.7491616666667,25.9316616666667,2420,0.998147111949193,13,1,2,25.8387965985759,421.249498435574,,,3813
2421,25.7491616666667,26.1640383333333,2421,0.998976765777963,21,1,2,25.9513141654064,471.249895164089,,,3551
2422,25.7676666666667,25.8851633333333,2422,0.999986846772131,14,1,2,25.8265143927934,601.367906638699,,,18171
2423,25.7769966666667,25.8038283333333,2423,0.996911028427352,3,1,2,25.7877727322643,418.197832175808,,,2030
2424,25.7946616666667,25.8226616666667,2424,0.968401991814807,3,1,2,25.8090052640709,740.18852431448,,,3906
2425,25.7851933333333,25.8226616666667,2425,0.99870892815989,3,1,2,25.8082147630844,595.148790427761,,,3024
2426,25.7676666666667,25.9136633333333,2426,0.999750581818307,8,1,2,25.8471320417793,668.168565818386,,,3251
2427,25.7676666666667,26.1906966666667,2427,0.99946788171072,37,1,2,25.9662324084208,454.124132224636,,,21281
2428,25.7851933333333,25.8226616666667,2428,0.991989774135438,4,1,2,25.8055323006707,685.194200584011,,,3644
2429,25.8038283333333,25.839535,2429,0.997467944936297,4,1,2,25.8203024338624,435.871721335964,,,5029
2430,25.8038283333333,25.8671633333333,2430,0.996516637527222,5,1,2,25.8364419603045,448.136949607449,,,3430
2431,25.8226616666667,29.248495,2431,0.999581107195648,493,1,2,27.1227906896614,432.141954490261,,,24272
2432,25.8226616666667,26.7566633333333,2432,0.999994135200486,66,1,2,26.3039489885246,432.32328993948,,,3825
2433,25.8038283333333,25.8948283333333,2433,0.975849319343956,4,1,2,25.8484900294495,628.432054587918,,,4114
2434,25.813495,25.8671633333333,2434,0.99942726828607,4,1,2,25.8365370204421,470.118883201199,,,3784
2435,25.831005,25.9891616666667,2435,0.965120929182218,6,1,2,25.8954031801532,594.411241599636,,,3118
2436,25.857995,25.9705683333333,2436,0.992611036773611,9,1,2,25.9032621663809,418.198106834011,,,2695
2437,25.84883,25.922035,2437,0.999646837538621,7,1,2,25.8816515572145,449.371507712918,,,8143
2438,25.831005,25.8948283333333,2438,0.969033904616792,5,2,3,25.8570298106931,888.64120878521,,,4236
2439,25.813495,25.8851633333333,2439,0.99984304598305,4,1,2,25.8529787792373,402.167406150418,,,2688
2440,25.8226616666667,25.922035,2440,0.997819460916136,5,1,2,25.8686864415948,436.207719871121,,,2078
2441,25.839535,29.5141716666667,2441,0.979713801367288,219,1,2,27.9047947339556,457.270036765652,,,9448
2442,25.8752166666667,26.1183283333333,2442,0.999045060127513,14,1,2,25.9989944797047,430.060746384793,,,2265
2443,25.9136633333333,26.765995,2443,0.948608142779235,40,1,3,26.3244665870199,521.124406052761,,,3385
2444,25.8948283333333,26.283995,2444,0.983799341706295,16,1,2,26.1180531815231,476.815507957058,,,2496
2445,25.8948283333333,25.9799966666667,2445,0.941289231276558,4,1,2,25.9276686298263,445.113054343777,,,47733
2446,25.8948283333333,25.9316616666667,2446,0.996807795799378,3,1,2,25.9078676717747,447.110094138699,,,6739
2447,25.8671633333333,29.4699966666667,2447,0.997063363542779,242,1,2,27.696731388465,462.225725242214,,,4190
2448,25.922035,25.9411616666667,2448,0.997220383127717,3,1,2,25.9324617112385,435.872057029324,,,5231
2449,25.9705683333333,26.2271616666667,2449,0.994862066611768,13,1,2,26.0928941559055,402.167284080105,,,2458
2450,26.01683,26.0538283333333,2450,0.999999849156151,3,1,2,26.0316540036577,578.117601462917,,,3344
2451,26.025995,26.3016616666667,2451,0.999931530375167,26,1,2,26.1802204152663,388.243150779324,,,3080
2452,26.0351633333333,26.182495,2452,0.994177749103635,17,1,2,26.1070442806447,426.370836326199,,,4941
2453,25.9799966666667,26.5400266666667,2453,0.99886760881715,32,1,3,26.2696767397904,611.172135544949,,,5275
2454,26.01683,26.5316616666667,2454,0.999783797245753,28,1,2,26.2669097908947,404.18120009573,,,2926
2455,25.9983283333333,26.0906616666667,2455,0.999041920738036,4,1,2,26.0474901001345,668.167345115261,,,3549
2456,26.01683,26.0721616666667,2456,0.977167949715497,5,1,2,26.0434497513988,436.186113425808,,,3464
2457,26.01683,26.3993283333333,2457,0.99954826045158,31,1,2,26.2306590104644,460.209825584011,,,3589
2458,26.0351633333333,26.1183283333333,2458,0.999908177423825,4,1,2,26.0779828335966,418.19828993948,,,2241
2459,26.0630033333333,26.468675,2459,0.999926993518312,31,1,2,26.214306774081,405.345232078152,,,9519
2460,26.0721616666667,26.373495,2460,0.994899729565959,13,1,2,26.2343062732595,435.871751853543,,,5197
2461,26.0721616666667,26.2083316666667,2461,0.998732352500509,8,1,2,26.1424073210529,421.249193259793,,,4301
2462,26.1080466666667,26.2271616666667,2462,0.98757647920239,10,1,2,26.1804252025482,628.431871482449,,,4552
2463,26.1463283333333,26.2178283333333,2463,0.996669298562281,5,1,2,26.1855409210847,668.167406150418,,,3133
2464,26.1463283333333,26.199995,2464,0.999797841092384,3,1,2,26.1655774016263,438.223131248074,,,2473
2465,26.1556616666667,27.3937066666667,2465,0.999694594039055,118,1,2,26.8444518131178,441.330156394558,,,109215
2466,26.0906616666667,26.2366616666667,2466,0.998904569657269,6,1,2,26.159525083798,559.392992087918,,,6353
2467,26.0906616666667,26.199995,2467,0.958086453743599,4,1,2,26.1390729881463,434.191667625027,,,2407
2468,26.0538283333333,26.1463283333333,2468,0.998520657343252,4,1,2,26.1097726933212,685.193224021511,,,3612
2469,26.1276633333333,26.7851616666667,2469,0.999669728963575,29,1,2,26.5069739458312,578.116991111355,,,3997
2470,26.1733283333333,26.2744966666667,2470,0.999273726199186,8,1,2,26.2304584622786,430.060502244168,,,2158
2471,26.199995,26.2366616666667,2471,0.999369157101814,5,1,2,26.2169332058625,645.393846580105,,,7385
2472,26.1733283333333,26.6291616666667,2472,0.998426228641131,24,1,2,26.4170720676432,418.196703025417,,,2641
2473,26.1640383333333,26.2651633333333,2473,0.909429227747433,4,1,2,26.2189254836411,445.113145896511,,,42453
2474,26.2178283333333,26.4096566666667,2474,0.985283296816034,14,1,2,26.308878225176,538.151383591824,,,2309
2475,26.2178283333333,26.66434,2475,0.99625570945346,32,1,2,26.4559381750152,416.147295066433,,,5133
2476,26.2271616666667,26.328995,2476,0.99663802767408,6,1,2,26.2711015781512,381.272478171902,,,2519
2477,26.255495,26.3113283333333,2477,0.998394303407434,4,1,2,26.285158151403,448.243547507839,,,2426
2478,26.2651633333333,26.2922066666667,2478,0.997967468242103,4,1,2,26.2795247817644,619.414293357449,,,6785
2479,26.2366616666667,26.3113283333333,2479,0.999992607233422,4,1,2,26.2720288700047,594.410570212918,,,3228
2480,26.283995,26.5400266666667,2480,0.996948445810396,15,1,2,26.4141817543529,471.249742576199,,,3787
2481,26.3016616666667,26.4955166666667,2481,0.988474113148744,9,1,2,26.4039099303518,668.167711326199,,,3758
2482,26.3113283333333,29.0938283333333,2482,0.989105763941075,252,1,2,27.5859754886638,426.370683738308,,,5619
2483,26.3016616666667,26.7008283333333,2483,0.989306222080264,23,1,3,26.5049059515794,537.152238084011,,,7026
2484,26.337995,26.4191616666667,2484,0.999566843353073,6,1,2,26.3750837413729,476.815874167996,,,2276
2485,26.347495,26.458995,2485,0.999997356538202,8,1,2,26.3992508181673,388.151323386746,,,2479
2486,26.347495,26.3900416666667,2486,0.936116537969356,4,1,2,26.3698405696708,436.243608542996,,,2294
2487,26.355685,26.3993283333333,2487,0.999486213050022,3,1,2,26.3814592587117,449.168413230496,,,5244
2488,26.3900416666667,26.5048283333333,2488,0.992777844474817,7,1,3,26.4384304189252,594.145035935574,,,3464
2489,26.3993283333333,26.458995,2489,0.998553747693738,3,1,2,26.427464844358,537.328294822293,,,2228
2490,26.449505,26.4775183333333,2490,0.931858303318069,7,4;3,5,26.4652763721711,3775.81758544344,,,5632
2491,26.3993283333333,26.458995,2491,0.927996517473102,5,3;2,4,26.4222270987654,2161.04198202547,,,4248
2492,26.3993283333333,26.449505,2492,0.999118593950742,3,1,2,26.4231504410997,438.222612449246,,,2268
2493,26.449505,26.4870083333333,2493,0.97958328381761,3,1,2,26.4696920582835,421.249528953152,,,4798
2494,26.3818333333333,26.5226616666667,2494,0.995095051084848,8,1,2,26.459807200793,413.053606101589,,,4443
2495,26.3900416666667,26.5048283333333,2495,0.999999206633716,5,1,2,26.44731083552,594.411058494168,,,3328
2496,26.4775183333333,26.619495,2496,0.999705262930263,16,1,2,26.549076445728,449.168413230496,,,21675
2497,26.4870083333333,27.0735033333333,2497,0.999154754353842,45,1,2,26.7431536702896,522.107103416043,,,6175
2498,26.4870083333333,26.8736716666667,2498,0.947573771765252,25,1,2,26.6757278581052,538.150895310574,,,3062
2499,26.4870083333333,29.3921616666667,2499,0.993968914454462,351,1,2,27.9515167301733,460.243944236355,,,5896
2500,26.5048283333333,26.592995,2500,0.999139467852844,11,1,2,26.5483491215863,402.181535789089,,,4260
2501,26.5226616666667,26.5833633333333,2501,0.999299434455726,8,1,2,26.5531221874136,433.145464011746,,,8042
2502,26.5131866666667,26.8048283333333,2502,0.965972141324143,23,1,2,26.6726668323411,388.243547507839,,,2473
2503,26.5048283333333,26.5584966666667,2503,0.999321392741053,3,1,2,26.5291852654966,685.194444724636,,,3739
2504,26.4955166666667,26.575165,2504,0.991065617980217,4,1,2,26.5399338215267,476.815538474636,,,2347
2505,26.548995,26.7851616666667,2505,0.999622082495195,10,1,2,26.660218012592,381.271867820339,,,2921
2506,26.575165,26.6376766666667,2506,0.95431050445848,4,2,3,26.6089306562252,892.677036421929,,,10681
2507,26.6015416666667,26.9441633333333,2507,0.97807711649042,20,1,3,26.7774383171457,611.171647263699,,,5426
2508,26.6015416666667,29.0738283333333,2508,0.998854002028447,175,1,2,28.0866102796254,413.053575584011,,,10466
2509,26.575165,26.6561633333333,2509,0.911798845234624,7,1,2,26.6122858060587,434.227891990261,,,2883
2510,26.5668433333333,26.6291616666667,2510,0.976945103587253,5,1,2,26.6023650513095,628.432298728542,,,4483
2511,26.575165,26.7090466666667,2511,0.999998967598015,6,1,2,26.6196942705289,430.076646042996,,,2851
2512,26.5833633333333,26.592995,2512,0.999140042940759,3,1,2,26.5899718085234,438.223619529324,,,1950
2513,26.592995,26.765995,2513,0.994271602885898,20,1,2,26.6788436533575,431.87797743948,,,49540
2514,26.592995,26.7566633333333,2514,0.994146296283011,11,1,2,26.6643707127494,471.250017234402,,,4098
2515,26.592995,26.7851616666667,2515,0.999980834769664,12,1,2,26.6808981297824,404.181291648464,,,2594
2516,26.619495,26.7471616666667,2516,0.999205952266022,10,1,2,26.6803672713029,447.109605857449,,,7240
2517,26.619495,26.9183366666667,2517,0.951310370741811,17,1,2,26.75707893285,594.145341111355,,,3793
2518,26.6468283333333,27.1188616666667,2518,0.990714609815515,18,1,2,26.8686111368197,668.168199607449,,,3762
2519,26.6468283333333,26.727995,2519,0.990945616284318,6,1,2,26.6917951911924,438.223650046902,,,3002
2520,26.67383,27.0428283333333,2520,0.986584852677736,19,1,2,26.8447700730624,389.190660544949,,,6505
2521,26.6833283333333,26.7566633333333,2521,0.996756737820604,8,1,2,26.7189331501736,436.186388084011,,,4517
2522,26.6468283333333,26.765995,2522,0.999376010612649,4,1,2,26.7074386165131,594.411424705105,,,3126
2523,26.6833283333333,26.9265433333333,2523,0.999843232992326,23,1,2,26.7989103197042,470.176378318386,,,29332
2524,26.6833283333333,26.7090466666667,2524,0.99988011237577,3,1,2,26.6978845607021,418.196733542996,,,2493
2525,26.6833283333333,26.7566633333333,2525,0.999973855735446,5,1,2,26.7125966455638,586.348558494167,,,2377
2526,26.6915483333333,26.7851616666667,2526,0.964725762736825,5,1,2,26.7419656180428,476.815813132839,,,2035
2527,26.7090466666667,26.7376616666667,2527,0.999178170498387,3,1,2,26.7247807254902,464.239671775418,,,1880
2528,26.7090466666667,27.226495,2528,0.998838081108193,56,1,2,26.9216857775438,416.147264548855,,,136175
2529,26.6915483333333,26.8833283333333,2529,0.999901697859483,9,1,2,26.7894658407622,421.249834128933,,,4808
2530,26.7090466666667,26.9008516666667,2530,0.997038982258036,15,1,2,26.8069385817249,466.094682761746,,,2779
2531,26.727995,26.9101633333333,2531,0.999623255364362,17,1,2,26.7977239473844,465.220903464871,,,12277
2532,26.7090466666667,26.8923283333333,2532,0.999997100913344,16,1,2,26.7922949817455,448.194322654324,,,11222
2533,26.7188283333333,26.8048283333333,2533,0.999916578933214,4,1,2,26.7487860300641,476.205095359402,,,3274
2534,26.7471616666667,34.357995,2534,0.999742345901907,1690,1,2,31.5845009422388,406.330034324246,,,113309
2535,26.7188283333333,26.7851616666667,2535,0.937206223084673,3,1,2,26.7516191694573,612.16999931448,,,2241
2536,26.765995,26.8341616666667,2536,0.998426069094595,9,1,2,26.7975882977793,446.285326072293,,,33292
2537,26.77582,26.8341616666667,2537,0.996570444071772,5,1,2,26.8049993368907,446.109392234402,,,22439
2538,26.77582,27.01453,2538,0.998826631159741,29,1,2,26.9048901298688,433.173723289089,,,46212
2539,26.765995,27.136495,2539,0.99042947814071,24,1,3,26.9763385696929,537.15242118948,,,6831
2540,26.765995,26.8833283333333,2540,0.999914380729437,11,1,2,26.8213892966715,449.168321677761,,,10982
2541,26.77582,26.8431816666667,2541,0.992010371157305,4,1,2,26.7976546908939,452.311418601589,,,2673
2542,26.7851616666667,26.8341616666667,2542,0.999639010713308,3,1,2,26.8026369362534,464.311296531277,,,2479
2543,26.7946633333333,26.9350116666667,2543,0.998176117611654,14,1,2,26.8642471631424,409.171281882839,,,11971
2544,26.77582,26.8148283333333,2544,0.986723553496035,4,1,2,26.7977397264685,418.196641990261,,,2241
2545,26.7851616666667,26.8244966666667,2545,0.999621598579522,3,1,2,26.8015949933939,387.335191794949,,,2079
2546,26.8048283333333,27.0735033333333,2546,0.999478178662004,31,1,2,26.9200603290448,438.129106589871,,,86752
2547,26.8148283333333,26.9183366666667,2547,0.99587864748514,4,1,2,26.8559873862513,447.288866111355,,,6698
2548,26.8341616666667,27.1005416666667,2548,0.999508739234204,17,1,2,26.9744898588776,377.241106101589,,,6452
2549,26.8244966666667,26.8833283333333,2549,0.948895699204913,3,1,2,26.8535357014427,685.195665427761,,,3498
2550,26.8244966666667,26.8736716666667,2550,0.999755688539575,3,1,2,26.8459448911273,594.41020400198,,,3020
2551,26.8431816666667,26.9350116666667,2551,0.98852842094477,6,1,3,26.8949807633875,521.125138474636,,,2694
2552,26.8148283333333,26.9350116666667,2552,0.935837882188653,4,1,2,26.879247561563,417.221483298855,,,2326
2553,26.8244966666667,27.2538466666667,2553,0.997373347426403,30,1,2,27.0705896595646,432.323747703152,,,4003
2554,26.8431816666667,27.0920166666667,2554,0.998376104962114,15,1,2,26.9843086878854,404.181352683621,,,2725
2555,26.8923283333333,29.4778433333333,2555,0.994652750493275,259,1,2,28.0630311447609,431.87797743948,,,50380
2556,26.8148283333333,27.0428283333333,2556,0.993478951052266,18,1,2,26.9555411071386,447.109972068386,,,8113
2557,26.8736716666667,26.9265433333333,2557,0.998660669223684,5,1,2,26.9087877089605,654.302354880886,,,6239
2558,26.8431816666667,26.9791633333333,2558,0.999974413128336,8,1,2,26.9336300709032,440.183885642605,,,5710
2559,26.8736716666667,27.2003283333333,2559,0.965660234870002,21,1,2,27.0348414791246,388.243822166042,,,2739
2560,26.8341616666667,27.539995,2560,0.997846538459689,40,1,2,27.2099192660496,471.250322410183,,,3955
2561,26.9183366666667,27.1272083333333,2561,0.993202611436384,9,1,2,27.0311597137684,578.117540427761,,,3899
2562,26.8923283333333,26.9616616666667,2562,0.982225799958562,3,1,2,26.9284823980799,595.148241111355,,,2664
2563,26.9265433333333,26.970995,2563,0.999273794983656,3,1,2,26.944091034422,476.204454490261,,,2869
2564,26.9265433333333,26.9791633333333,2564,0.972454382824731,3,1,2,26.9440095782274,538.151749802761,,,2588
2565,26.9350116666667,27.5861633333333,2565,0.999891363894145,46,1,2,27.2997613463241,420.213060447292,,,3182
2566,26.8923283333333,27.1005416666667,2566,0.99822001306173,9,1,2,27.0004739800044,476.815172263699,,,2453
2567,26.9441633333333,27.01453,2567,0.952572059465285,5,1,2,26.9843609733036,685.193651267605,,,4054
2568,26.9441633333333,34.8558283333333,2568,0.999589982611527,2016,1,2,30.6633931042061,446.264482566433,,,49925
2569,26.9265433333333,27.01453,2569,0.998829039314717,4,1,2,26.9701692320558,435.871690818386,,,5013
2570,26.9101633333333,26.9791633333333,2570,0.999638316638702,5,1,2,26.9529231433742,418.19780165823,,,2406
2571,26.9183366666667,27.083495,2571,0.998652305673593,9,1,2,26.9998111936385,452.311113425808,,,2967
2572,26.9523566666667,26.996995,2572,0.999500696858806,3,1,2,26.9774019969419,387.334672996121,,,2296
2573,26.9791633333333,27.0920166666667,2573,0.999969233242181,6,1,2,27.0213966855186,436.207872459011,,,2310
2574,26.9873533333333,28.006995,2574,0.997153645844429,62,1,2,27.4837984632208,455.309343406277,,,8676
2575,27.01453,29.411505,2575,0.995996409087322,247,1,2,28.1503319746237,456.177721091824,,,3482
2576,26.9873533333333,27.01453,2576,0.981543866078346,3,1,2,26.9998945505961,528.378404685574,,,2281
2577,26.9791633333333,27.0428283333333,2577,0.999565616834188,3,1,2,27.0075733495446,404.292772361355,,,2266
2578,27.0063316666667,27.0428283333333,2578,0.995827163577003,3,1,2,27.0278356615948,421.249284812527,,,4058
2579,27.03333,27.2731616666667,2579,0.986705506914575,25,2,3,27.1685326013974,1237.64365019146,,,32703
2580,27.023995,27.0428283333333,2580,0.989483761162933,3,1,3,27.0343092745945,594.146928025418,,,2999
2581,27.0428283333333,27.0920166666667,2581,0.975728765820406,3,1,3,27.0689260134552,538.149308396511,,,2420
2582,26.9873533333333,27.182495,2582,0.999178622521616,8,1,3,27.1010785128032,521.123856736355,,,2265
2583,27.0063316666667,27.40287,2583,0.991477573337244,19,1,3,27.2204562988143,611.172562791043,,,5160
2584,27.083495,27.1105033333333,2584,0.926862511772231,3,1,2,27.0951783109204,445.113176414089,,,43949
2585,27.083495,27.1910266666667,2585,0.994463168453725,5,1,2,27.123743462762,656.463243552761,,,5033
2586,27.03333,27.1272083333333,2586,0.999865510999076,3,1,2,27.0837440166019,402.168138572293,,,2604
2587,27.0735033333333,27.1272083333333,2587,0.99840143745078,3,1,2,27.1047157993857,448.208574363308,,,2253
2588,27.136495,27.208835,2588,0.981906564483158,7,1,2,27.172312283344,389.19096572073,,,6386
2589,27.1461666666667,28.0918683333333,2589,0.950329229714558,57,1,3,27.5826940794501,538.149247361355,,,2648
2590,27.136495,27.3759883333333,2590,0.901614567530852,13,1,2,27.2464393980153,434.229417869167,,,2999
2591,27.1649966666667,27.49289,2591,0.997457302804518,14,1,2,27.3247455863256,377.241075584011,,,6013
2592,27.182495,27.208835,2592,0.998797264772903,3,1,2,27.1958289457873,685.194994041042,,,3905
2593,27.1731633333333,27.5111633333333,2593,0.999301983913351,23,1,2,27.3383703335096,522.106309959011,,,3726
2594,27.182495,27.3937066666667,2594,0.998477345666644,18,1,2,27.2925935416092,418.162859031277,,,4848
2595,27.2003283333333,27.7721616666667,2595,0.999271544245965,49,1,2,27.4903206404723,433.376390525418,,,3623
2596,27.226495,27.3486766666667,2596,0.928703011882387,6,1,2,27.277085397105,445.113145896511,,,42990
2597,27.2003283333333,27.6596616666667,2597,0.999718413043528,46,1,2,27.4074665693002,485.356340476589,,,15733
2598,27.1910266666667,27.2358283333333,2598,0.999736257802691,3,1,2,27.2091673325598,399.298326560574,,,2858
2599,27.1649966666667,29.0078833333333,2599,0.996516229541464,168,1,2,27.9938769476687,404.277177878933,,,4961
2600,27.1461666666667,27.3486766666667,2600,0.990554081111846,14,1,3,27.2581058048628,594.144852830105,,,3358
2601,27.1553283333333,27.3486766666667,2601,0.99658899278372,8,1,2,27.2473755208333,476.815904685574,,,2382
2602,27.1649966666667,27.2170116666667,2602,0.995035172249658,3,1,2,27.1906982561055,452.31157118948,,,2693
2603,27.1649966666667,27.2633283333333,2603,0.999713950554338,5,1,2,27.2236483791425,438.282884666043,,,2896
2604,27.1910266666667,27.4373416666667,2604,0.994575174238775,16,1,3,27.3329792575664,537.152726365261,,,6753
2605,27.2003283333333,27.2731616666667,2605,0.999673219472566,4,1,2,27.2415518605747,448.244005271511,,,2276
2606,27.2170116666667,27.2731616666667,2606,0.998842947660517,3,1,2,27.2434468021105,466.095201560574,,,3077
2607,27.2454966666667,29.430995,2607,0.99723486447351,172,1,2,28.4088230179244,470.347002097683,,,6064
2608,27.2454966666667,27.31083,2608,0.996488665097462,7,1,2,27.2798951876648,454.181749412136,,,3155
2609,27.2454966666667,27.31083,2609,0.973829054965906,6,1,2,27.2767567063681,388.243974753933,,,2875
2610,27.2633283333333,27.3666783333333,2610,0.998872112882023,7,1,2,27.3119417075303,389.19047743948,,,6391
2611,27.2538466666667,27.650165,2611,0.994662968711846,20,1,3,27.4501315525114,521.124039841824,,,2491
